instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3735,2011-06-09,2,0,6,12,0,4,1,1,41.0,50.0,35.0,19.400000000000002,40,100,140
3736,2011-06-09,2,0,6,13,0,4,1,1,41.0,50.0,37.0,8.959999999999999,18,118,136
3737,2011-06-09,2,0,6,14,0,4,1,1,41.0,50.0,40.0,19.400000000000002,25,93,118
3738,2011-06-09,2,0,6,15,0,4,1,1,41.0,50.0,31.0,16.42,18,86,104
3739,2011-06-09,2,0,6,16,0,4,1,1,41.0,50.0,33.0,13.43,30,170,200
3740,2011-06-09,2,0,6,17,0,4,1,1,41.0,50.0,37.0,25.369999999999997,54,355,409
3741,2011-06-09,2,0,6,18,0,4,1,1,41.0,50.0,39.0,28.360000000000003,52,414,466
3742,2011-06-09,2,0,6,19,0,4,1,2,41.0,50.0,39.0,32.84,55,271,326
3743,2011-06-09,2,0,6,20,0,4,1,2,41.0,50.0,43.0,19.400000000000002,40,214,254
3744,2011-06-09,2,0,6,21,0,4,1,3,41.0,50.0,52.0,0.0,29,142,171
3745,2011-06-09,2,0,6,22,0,4,1,2,41.0,50.0,57.99999999999999,16.42,22,131,153
3746,2011-06-09,2,0,6,23,0,4,1,2,41.0,50.0,56.99999999999999,16.42,15,82,97
3747,2011-06-10,2,0,6,0,0,5,1,3,41.0,50.0,65.0,22.39,8,61,69
3748,2011-06-10,2,0,6,1,0,5,1,3,41.0,50.0,65.0,22.39,5,18,23
3749,2011-06-10,2,0,6,2,0,5,1,1,41.0,50.0,69.0,16.42,6,7,13
3750,2011-06-10,2,0,6,3,0,5,1,1,41.0,50.0,69.0,16.42,3,3,6
3751,2011-06-10,2,0,6,4,0,5,1,1,41.0,50.0,78.0,16.42,0,4,4
3752,2011-06-10,2,0,6,5,0,5,1,1,41.0,50.0,78.0,16.42,0,28,28
3753,2011-06-10,2,0,6,6,0,5,1,1,41.0,50.0,78.0,8.959999999999999,10,94,104
3754,2011-06-10,2,0,6,7,0,5,1,1,41.0,50.0,66.0,10.45,25,242,267
3755,2011-06-10,2,0,6,8,0,5,1,1,41.0,50.0,57.99999999999999,13.43,29,423,452
3756,2011-06-10,2,0,6,9,0,5,1,1,41.0,50.0,55.00000000000001,0.0,37,176,213
3757,2011-06-10,2,0,6,10,0,5,1,1,41.0,50.0,52.0,0.0,23,88,111
3758,2011-06-10,2,0,6,11,0,5,1,1,41.0,50.0,46.0,0.0,46,107,153
3759,2011-06-10,2,0,6,12,0,5,1,1,41.0,50.0,44.0,13.43,40,167,207
3760,2011-06-10,2,0,6,13,0,5,1,1,41.0,50.0,44.0,10.45,40,149,189
3761,2011-06-10,2,0,6,14,0,5,1,1,41.0,50.0,39.0,0.0,44,121,165
3762,2011-06-10,2,0,6,15,0,5,1,1,41.0,50.0,44.0,10.45,49,163,212
3763,2011-06-10,2,0,6,16,0,5,1,1,41.0,50.0,56.00000000000001,29.849999999999998,46,239,285
3764,2011-06-10,2,0,6,17,0,5,1,1,41.0,50.0,52.0,22.39,63,454,517
3765,2011-06-10,2,0,6,18,0,5,1,1,41.0,50.0,59.0,22.39,96,367,463
3766,2011-06-10,2,0,6,19,0,5,1,1,41.0,50.0,59.0,19.400000000000002,61,245,306
3767,2011-06-10,2,0,6,20,0,5,1,1,41.0,50.0,62.0,10.45,53,197,250
3768,2011-06-10,2,0,6,21,0,5,1,1,41.0,50.0,66.0,13.43,55,163,218
3769,2011-06-10,2,0,6,22,0,5,1,1,41.0,50.0,74.0,25.369999999999997,40,145,185
3770,2011-06-10,2,0,6,23,0,5,1,1,41.0,50.0,74.0,16.42,36,110,146
3771,2011-06-11,2,0,6,0,0,6,0,1,41.0,50.0,79.0,13.43,28,89,117
3772,2011-06-11,2,0,6,1,0,6,0,1,41.0,50.0,79.0,8.959999999999999,10,67,77
3773,2011-06-11,2,0,6,2,0,6,0,1,41.0,50.0,79.0,10.45,10,50,60
3774,2011-06-11,2,0,6,3,0,6,0,1,41.0,50.0,83.0,8.959999999999999,10,18,28
3775,2011-06-11,2,0,6,4,0,6,0,1,41.0,50.0,79.0,8.959999999999999,4,9,13
3776,2011-06-11,2,0,6,5,0,6,0,1,41.0,50.0,74.0,13.43,4,12,16
3777,2011-06-11,2,0,6,6,0,6,0,1,41.0,50.0,61.0,13.43,9,31,40
3778,2011-06-11,2,0,6,7,0,6,0,1,41.0,50.0,57.99999999999999,19.400000000000002,18,50,68
3779,2011-06-11,2,0,6,8,0,6,0,1,41.0,50.0,57.99999999999999,19.400000000000002,32,111,143
3780,2011-06-11,2,0,6,9,0,6,0,1,41.0,50.0,62.0,13.43,59,171,230
3781,2011-06-11,2,0,6,10,0,6,0,1,41.0,50.0,57.99999999999999,16.42,91,173,264
3782,2011-06-11,2,0,6,11,0,6,0,1,41.0,50.0,62.0,13.43,110,215,325
3783,2011-06-11,2,0,6,12,0,6,0,1,41.0,50.0,55.00000000000001,22.39,112,235,347
3784,2011-06-11,2,0,6,13,0,6,0,1,41.0,50.0,55.00000000000001,19.400000000000002,150,237,387
3785,2011-06-11,2,0,6,14,0,6,0,1,41.0,50.0,49.0,10.45,148,232,380
3786,2011-06-11,2,0,6,15,0,6,0,1,41.0,50.0,49.0,10.45,142,232,374
3787,2011-06-11,2,0,6,16,0,6,0,2,41.0,50.0,46.0,19.400000000000002,169,225,394
3788,2011-06-11,2,0,6,17,0,6,0,2,41.0,50.0,57.99999999999999,16.42,147,190,337
3789,2011-06-11,2,0,6,18,0,6,0,2,41.0,50.0,62.0,13.43,131,155,286
3790,2011-06-11,2,0,6,19,0,6,0,1,41.0,50.0,65.0,19.400000000000002,97,167,264
3791,2011-06-11,2,0,6,20,0,6,0,1,41.0,50.0,74.0,25.369999999999997,95,180,275
3792,2011-06-11,2,0,6,21,0,6,0,1,41.0,50.0,74.0,22.39,76,144,220
3793,2011-06-11,2,0,6,22,0,6,0,1,41.0,50.0,78.0,22.39,53,137,190
3794,2011-06-11,2,0,6,23,0,6,0,1,41.0,50.0,74.0,10.45,24,107,131
3795,2011-06-12,2,0,6,0,0,0,0,1,41.0,50.0,78.0,22.39,19,100,119
3796,2011-06-12,2,0,6,1,0,0,0,1,41.0,50.0,83.0,10.45,19,74,93
3797,2011-06-12,2,0,6,2,0,0,0,1,41.0,50.0,89.0,25.369999999999997,9,57,66
3798,2011-06-12,2,0,6,3,0,0,0,1,41.0,50.0,89.0,28.360000000000003,8,20,28
3799,2011-06-12,2,0,6,4,0,0,0,1,41.0,50.0,88.0,16.42,8,6,14
3800,2011-06-12,2,0,6,5,0,0,0,1,41.0,50.0,88.0,22.39,5,5,10
3801,2011-06-12,2,0,6,6,0,0,0,1,41.0,50.0,88.0,10.45,5,9,14
3802,2011-06-12,2,0,6,7,0,0,0,1,41.0,50.0,78.0,10.45,7,27,34
3803,2011-06-12,2,0,6,8,0,0,0,1,41.0,50.0,74.0,0.0,28,64,92
3804,2011-06-12,2,0,6,9,0,0,0,1,41.0,50.0,66.0,0.0,75,107,182
3805,2011-06-12,2,0,6,10,0,0,0,1,41.0,50.0,57.99999999999999,8.959999999999999,120,191,311
3806,2011-06-12,2,0,6,11,0,0,0,1,41.0,50.0,55.00000000000001,10.45,131,236,367
3807,2011-06-12,2,0,6,12,0,0,0,1,41.0,50.0,46.0,0.0,176,244,420
3808,2011-06-12,2,0,6,13,0,0,0,1,41.0,50.0,59.0,28.360000000000003,109,264,373
3809,2011-06-12,2,0,6,14,0,0,0,1,41.0,50.0,56.00000000000001,25.369999999999997,96,219,315
3810,2011-06-12,2,0,6,15,0,0,0,1,41.0,50.0,59.0,29.849999999999998,142,218,360
3811,2011-06-12,2,0,6,16,0,0,0,3,41.0,50.0,83.0,28.360000000000003,115,235,350
3812,2011-06-12,2,0,6,17,0,0,0,3,41.0,50.0,83.0,28.360000000000003,94,158,252
3813,2011-06-12,2,0,6,18,0,0,0,1,41.0,50.0,74.0,16.42,69,187,256
3814,2011-06-12,2,0,6,19,0,0,0,1,41.0,50.0,74.0,10.45,67,156,223
3815,2011-06-12,2,0,6,20,0,0,0,1,41.0,50.0,83.0,16.42,62,144,206
3816,2011-06-12,2,0,6,21,0,0,0,1,41.0,50.0,83.0,10.45,39,101,140
3817,2011-06-12,2,0,6,22,0,0,0,1,41.0,50.0,83.0,13.43,31,97,128
3818,2011-06-12,2,0,6,23,0,0,0,1,41.0,50.0,78.0,19.400000000000002,33,74,107
3819,2011-06-13,2,0,6,0,0,1,1,1,41.0,50.0,78.0,13.43,8,20,28
3820,2011-06-13,2,0,6,1,0,1,1,1,41.0,50.0,73.0,22.39,6,10,16
3821,2011-06-13,2,0,6,2,0,1,1,1,41.0,50.0,73.0,28.360000000000003,2,8,10
3822,2011-06-13,2,0,6,3,0,1,1,1,41.0,50.0,60.0,49.25,1,6,7
3823,2011-06-13,2,0,6,4,0,1,1,1,41.0,50.0,64.0,29.849999999999998,1,3,4
3824,2011-06-13,2,0,6,5,0,1,1,1,41.0,50.0,64.0,38.81,2,27,29
3825,2011-06-13,2,0,6,6,0,1,1,1,41.0,50.0,64.0,41.79,7,98,105
3826,2011-06-13,2,0,6,7,0,1,1,1,41.0,50.0,56.00000000000001,35.82,26,302,328
3827,2011-06-13,2,0,6,8,0,1,1,1,41.0,50.0,49.0,44.78,44,432,476
3828,2011-06-13,2,0,6,9,0,1,1,1,41.0,50.0,46.0,35.82,35,189,224
3829,2011-06-13,2,0,6,10,0,1,1,1,41.0,50.0,41.0,32.84,38,80,118
3830,2011-06-13,2,0,6,11,0,1,1,1,41.0,50.0,41.0,29.849999999999998,53,106,159
3831,2011-06-13,2,0,6,12,0,1,1,1,41.0,50.0,41.0,28.360000000000003,35,161,196
3832,2011-06-13,2,0,6,13,0,1,1,1,41.0,50.0,37.0,0.0,53,174,227
3833,2011-06-13,2,0,6,14,0,1,1,1,41.0,50.0,34.0,25.369999999999997,55,145,200
3834,2011-06-13,2,0,6,15,0,1,1,1,41.0,50.0,37.0,44.78,58,127,185
3835,2011-06-13,2,0,6,16,0,1,1,1,41.0,50.0,37.0,41.79,64,262,326
3836,2011-06-13,2,0,6,17,0,1,1,1,41.0,50.0,39.0,32.84,72,529,601
3837,2011-06-13,2,0,6,18,0,1,1,1,41.0,50.0,37.0,35.82,76,510,586
3838,2011-06-13,2,0,6,19,0,1,1,1,41.0,50.0,39.0,28.360000000000003,75,348,423
3839,2011-06-13,2,0,6,20,0,1,1,1,41.0,50.0,44.0,25.369999999999997,78,253,331
3840,2011-06-13,2,0,6,21,0,1,1,1,41.0,50.0,41.0,25.369999999999997,40,178,218
3841,2011-06-13,2,0,6,22,0,1,1,1,41.0,50.0,46.0,22.39,20,114,134
3842,2011-06-13,2,0,6,23,0,1,1,1,41.0,50.0,46.0,19.400000000000002,14,75,89
3843,2011-06-14,2,0,6,0,0,2,1,1,41.0,50.0,49.0,19.400000000000002,13,18,31
3844,2011-06-14,2,0,6,1,0,2,1,1,41.0,50.0,49.0,25.369999999999997,3,10,13
3845,2011-06-14,2,0,6,2,0,2,1,1,41.0,50.0,49.0,28.360000000000003,2,8,10
3846,2011-06-14,2,0,6,3,0,2,1,1,41.0,50.0,53.0,32.84,1,1,2
3847,2011-06-14,2,0,6,4,0,2,1,1,41.0,50.0,60.0,25.369999999999997,0,3,3
3848,2011-06-14,2,0,6,5,0,2,1,1,41.0,50.0,56.00000000000001,32.84,3,23,26
3849,2011-06-14,2,0,6,6,0,2,1,1,41.0,50.0,56.00000000000001,29.849999999999998,6,107,113
3850,2011-06-14,2,0,6,7,0,2,1,1,41.0,50.0,52.0,41.79,19,346,365
3851,2011-06-14,2,0,6,8,0,2,1,1,41.0,50.0,49.0,38.81,45,441,486
3852,2011-06-14,2,0,6,9,0,2,1,1,41.0,50.0,46.0,19.400000000000002,19,174,193
3853,2011-06-14,2,0,6,10,0,2,1,1,41.0,50.0,46.0,22.39,33,97,130
3854,2011-06-14,2,0,6,11,0,2,1,1,41.0,50.0,41.0,28.360000000000003,40,103,143
3855,2011-06-14,2,0,6,12,0,2,1,1,41.0,50.0,41.0,35.82,30,139,169
3856,2011-06-14,2,0,6,13,0,2,1,1,41.0,50.0,44.0,22.39,33,176,209
3857,2011-06-14,2,0,6,14,0,2,1,2,41.0,50.0,47.0,19.400000000000002,41,118,159
3858,2011-06-14,2,0,6,15,0,2,1,1,41.0,50.0,47.0,16.42,42,136,178
3859,2011-06-14,2,0,6,16,0,2,1,1,41.0,50.0,41.0,19.400000000000002,51,279,330
3860,2011-06-14,2,0,6,17,0,2,1,3,41.0,50.0,50.0,28.360000000000003,85,484,569
3861,2011-06-14,2,0,6,18,0,2,1,1,41.0,50.0,51.0,32.84,65,473,538
3862,2011-06-14,2,0,6,19,0,2,1,1,41.0,50.0,50.0,35.82,51,335,386
3863,2011-06-14,2,0,6,20,0,2,1,1,41.0,50.0,56.00000000000001,16.42,60,237,297
3864,2011-06-14,2,0,6,21,0,2,1,1,41.0,50.0,56.00000000000001,29.849999999999998,37,206,243
3865,2011-06-14,2,0,6,22,0,2,1,1,41.0,50.0,60.0,22.39,29,159,188
3866,2011-06-14,2,0,6,23,0,2,1,1,41.0,50.0,68.0,22.39,19,91,110
3867,2011-06-15,2,0,6,0,0,3,1,1,41.0,50.0,64.0,35.82,8,44,52
3868,2011-06-15,2,0,6,1,0,3,1,1,41.0,50.0,64.0,28.360000000000003,0,14,14
3869,2011-06-15,2,0,6,2,0,3,1,1,41.0,50.0,63.0,22.39,0,9,9
3870,2011-06-15,2,0,6,3,0,3,1,1,41.0,48.480000000000004,68.0,25.369999999999997,0,1,1
3871,2011-06-15,2,0,6,4,0,3,1,1,41.0,48.480000000000004,63.0,28.360000000000003,0,4,4
3872,2011-06-15,2,0,6,5,0,3,1,1,41.0,46.97,67.0,28.360000000000003,1,20,21
3873,2011-06-15,2,0,6,6,0,3,1,1,41.0,48.480000000000004,63.0,25.369999999999997,11,110,121
3874,2011-06-15,2,0,6,7,0,3,1,1,41.0,50.0,60.0,13.43,22,348,370
3875,2011-06-15,2,0,6,8,0,3,1,1,41.0,50.0,53.0,13.43,53,445,498
3876,2011-06-15,2,0,6,9,0,3,1,1,41.0,50.0,49.0,0.0,22,185,207
3877,2011-06-15,2,0,6,10,0,3,1,1,41.0,50.0,47.0,16.42,27,108,135
3878,2011-06-15,2,0,6,11,0,3,1,1,41.0,50.0,36.0,0.0,49,115,164
3879,2011-06-15,2,0,6,12,0,3,1,1,41.0,50.0,34.0,22.39,33,178,211
3880,2011-06-15,2,0,6,13,0,3,1,1,41.0,50.0,28.000000000000004,28.360000000000003,43,146,189
3881,2011-06-15,2,0,6,14,0,3,1,1,41.0,50.0,28.000000000000004,0.0,50,128,178
3882,2011-06-15,2,0,6,15,0,3,1,1,41.0,50.0,27.0,0.0,33,131,164
3883,2011-06-15,2,0,6,16,0,3,1,1,41.0,50.0,27.0,13.43,47,265,312
3884,2011-06-15,2,0,6,17,0,3,1,1,41.0,50.0,28.000000000000004,10.45,83,555,638
3885,2011-06-15,2,0,6,18,0,3,1,1,41.0,50.0,32.0,13.43,80,527,607
3886,2011-06-15,2,0,6,19,0,3,1,1,41.0,50.0,37.0,28.360000000000003,54,362,416
3887,2011-06-15,2,0,6,20,0,3,1,1,41.0,50.0,44.0,16.42,57,273,330
3888,2011-06-15,2,0,6,21,0,3,1,1,41.0,50.0,47.0,22.39,48,209,257
3889,2011-06-15,2,0,6,22,0,3,1,1,41.0,50.0,50.0,10.45,31,144,175
3890,2011-06-15,2,0,6,23,0,3,1,1,41.0,50.0,53.0,0.0,17,90,107
3891,2011-06-16,2,0,6,0,0,4,1,1,41.0,50.0,56.00000000000001,10.45,9,38,47
3892,2011-06-16,2,0,6,1,0,4,1,1,41.0,50.0,60.0,0.0,4,13,17
3893,2011-06-16,2,0,6,2,0,4,1,1,41.0,50.0,56.00000000000001,8.959999999999999,1,4,5
3894,2011-06-16,2,0,6,3,0,4,1,2,41.0,50.0,73.0,8.959999999999999,0,4,4
3895,2011-06-16,2,0,6,4,0,4,1,2,41.0,50.0,68.0,10.45,0,6,6
3896,2011-06-16,2,0,6,5,0,4,1,1,41.0,50.0,64.0,19.400000000000002,7,18,25
3897,2011-06-16,2,0,6,6,0,4,1,3,41.0,50.0,73.0,16.42,8,104,112
3898,2011-06-16,2,0,6,7,0,4,1,3,41.0,50.0,78.0,16.42,16,172,188
3899,2011-06-16,2,0,6,8,0,4,1,2,41.0,50.0,69.0,13.43,24,364,388
3900,2011-06-16,2,0,6,9,0,4,1,2,41.0,50.0,65.0,19.400000000000002,29,232,261
3901,2011-06-16,2,0,6,10,0,4,1,2,41.0,50.0,61.0,25.369999999999997,18,103,121
3902,2011-06-16,2,0,6,11,0,4,1,2,41.0,50.0,61.0,29.849999999999998,33,117,150
3903,2011-06-16,2,0,6,12,0,4,1,1,41.0,50.0,54.0,38.81,41,165,206
3904,2011-06-16,2,0,6,13,0,4,1,2,41.0,50.0,54.0,25.369999999999997,37,114,151
3905,2011-06-16,2,0,6,14,0,4,1,2,41.0,50.0,54.0,32.84,39,114,153
3906,2011-06-16,2,0,6,15,0,4,1,2,41.0,50.0,61.0,29.849999999999998,32,127,159
3907,2011-06-16,2,0,6,16,0,4,1,3,41.0,50.0,69.0,19.400000000000002,36,258,294
3908,2011-06-16,2,0,6,17,0,4,1,2,41.0,50.0,78.0,10.45,42,230,272
3909,2011-06-16,2,0,6,18,0,4,1,1,41.0,50.0,83.0,22.39,26,299,325
3910,2011-06-16,2,0,6,19,0,4,1,1,41.0,50.0,83.0,28.360000000000003,58,269,327
3911,2011-06-16,2,0,6,20,0,4,1,1,41.0,50.0,83.0,32.84,25,176,201
3912,2011-06-16,2,0,6,21,0,4,1,3,41.0,50.0,83.0,25.369999999999997,34,154,188
3913,2011-06-16,2,0,6,22,0,4,1,3,41.0,50.0,83.0,25.369999999999997,24,127,151
3914,2011-06-16,2,0,6,23,0,4,1,3,41.0,50.0,83.0,25.369999999999997,2,14,16
3915,2011-06-17,2,0,6,0,0,5,1,1,41.0,50.0,88.0,8.959999999999999,3,21,24
3916,2011-06-17,2,0,6,1,0,5,1,1,41.0,50.0,94.0,13.43,4,19,23
3917,2011-06-17,2,0,6,2,0,5,1,1,41.0,50.0,94.0,10.45,2,11,13
3918,2011-06-17,2,0,6,3,0,5,1,1,41.0,50.0,94.0,10.45,1,5,6
3919,2011-06-17,2,0,6,4,0,5,1,1,41.0,50.0,94.0,13.43,1,5,6
3920,2011-06-17,2,0,6,5,0,5,1,1,41.0,50.0,100.0,0.0,1,12,13
3921,2011-06-17,2,0,6,6,0,5,1,1,41.0,50.0,94.0,0.0,8,89,97
3922,2011-06-17,2,0,6,7,0,5,1,1,41.0,50.0,83.0,0.0,25,225,250
3923,2011-06-17,2,0,6,8,0,5,1,2,41.0,50.0,83.0,0.0,28,426,454
3924,2011-06-17,2,0,6,9,0,5,1,1,41.0,50.0,57.99999999999999,19.400000000000002,28,196,224
3925,2011-06-17,2,0,6,10,0,5,1,1,41.0,50.0,57.99999999999999,19.400000000000002,44,126,170
3926,2011-06-17,2,0,6,11,0,5,1,1,41.0,50.0,69.0,25.369999999999997,43,138,181
3927,2011-06-17,2,0,6,12,0,5,1,1,41.0,50.0,65.0,25.369999999999997,49,194,243
3928,2011-06-17,2,0,6,13,0,5,1,1,41.0,50.0,62.0,28.360000000000003,48,156,204
3929,2011-06-17,2,0,6,14,0,5,1,1,41.0,50.0,52.0,19.400000000000002,73,142,215
3930,2011-06-17,2,0,6,15,0,5,1,1,41.0,50.0,43.0,22.39,62,181,243
3931,2011-06-17,2,0,6,16,0,5,1,1,41.0,50.0,45.0,16.42,69,286,355
3932,2011-06-17,2,0,6,17,0,5,1,3,41.0,50.0,40.0,19.400000000000002,85,467,552
3933,2011-06-17,2,0,6,18,0,5,1,3,41.0,50.0,40.0,19.400000000000002,62,388,450
3934,2011-06-17,2,0,6,19,0,5,1,3,41.0,50.0,83.0,25.369999999999997,53,275,328
3935,2011-06-17,2,0,6,20,0,5,1,1,41.0,50.0,78.0,10.45,40,192,232
3936,2011-06-17,2,0,6,21,0,5,1,1,41.0,50.0,78.0,8.959999999999999,49,159,208
3937,2011-06-17,2,0,6,22,0,5,1,1,41.0,50.0,88.0,13.43,48,127,175
3938,2011-06-17,2,0,6,23,0,5,1,1,41.0,50.0,83.0,13.43,37,141,178
3939,2011-06-18,2,0,6,0,0,6,0,1,41.0,50.0,88.0,13.43,21,83,104
3940,2011-06-18,2,0,6,1,0,6,0,1,41.0,50.0,83.0,10.45,15,80,95
3941,2011-06-18,2,0,6,2,0,6,0,1,41.0,50.0,88.0,0.0,16,37,53
3942,2011-06-18,2,0,6,3,0,6,0,1,41.0,50.0,88.0,8.959999999999999,4,16,20
3943,2011-06-18,2,0,6,4,0,6,0,1,41.0,50.0,88.0,8.959999999999999,1,4,5
3944,2011-06-18,2,0,6,5,0,6,0,1,41.0,50.0,83.0,0.0,1,6,7
3945,2011-06-18,2,0,6,6,0,6,0,1,41.0,50.0,83.0,10.45,9,18,27
3946,2011-06-18,2,0,6,7,0,6,0,1,41.0,50.0,78.0,13.43,12,45,57
3947,2011-06-18,2,0,6,8,0,6,0,1,41.0,50.0,78.0,8.959999999999999,28,103,131
3948,2011-06-18,2,0,6,9,0,6,0,1,41.0,50.0,61.0,22.39,62,156,218
3949,2011-06-18,2,0,6,10,0,6,0,1,41.0,50.0,62.0,19.400000000000002,68,176,244
3950,2011-06-18,2,0,6,11,0,6,0,1,41.0,50.0,62.0,13.43,134,270,404
3951,2011-06-18,2,0,6,12,0,6,0,1,41.0,50.0,66.0,8.959999999999999,162,258,420
3952,2011-06-18,2,0,6,13,0,6,0,1,41.0,50.0,55.00000000000001,0.0,135,192,327
3953,2011-06-18,2,0,6,14,0,6,0,2,41.0,50.0,46.0,28.360000000000003,138,196,334
3954,2011-06-18,2,0,6,15,0,6,0,2,41.0,50.0,46.0,13.43,153,214,367
3955,2011-06-18,2,0,6,16,0,6,0,2,41.0,50.0,52.0,22.39,193,275,468
3956,2011-06-18,2,0,6,17,0,6,0,2,41.0,50.0,48.0,16.42,210,239,449
3957,2011-06-18,2,0,6,18,0,6,0,2,41.0,50.0,55.00000000000001,19.400000000000002,118,263,381
3958,2011-06-18,2,0,6,19,0,6,0,2,41.0,50.0,51.0,10.45,99,227,326
3959,2011-06-18,2,0,6,20,0,6,0,2,41.0,50.0,57.99999999999999,13.43,61,127,188
3960,2011-06-18,2,0,6,21,0,6,0,2,41.0,50.0,66.0,10.45,58,125,183
3961,2011-06-18,2,0,6,22,0,6,0,2,41.0,50.0,62.0,13.43,56,105,161
3962,2011-06-18,2,0,6,23,0,6,0,2,41.0,50.0,62.0,0.0,53,97,150
3963,2011-06-19,2,0,6,0,0,0,0,1,41.0,50.0,65.0,0.0,18,71,89
3964,2011-06-19,2,0,6,1,0,0,0,2,41.0,50.0,65.0,8.959999999999999,17,59,76
3965,2011-06-19,2,0,6,2,0,0,0,1,41.0,50.0,74.0,8.959999999999999,13,59,72
3966,2011-06-19,2,0,6,3,0,0,0,2,41.0,50.0,78.0,13.43,14,16,30
3967,2011-06-19,2,0,6,4,0,0,0,2,41.0,50.0,74.0,13.43,7,10,17
3968,2011-06-19,2,0,6,5,0,0,0,2,41.0,50.0,78.0,0.0,7,12,19
3969,2011-06-19,2,0,6,6,0,0,0,2,41.0,50.0,78.0,16.42,11,22,33
3970,2011-06-19,2,0,6,7,0,0,0,2,41.0,50.0,78.0,16.42,35,36,71
3971,2011-06-19,2,0,6,8,0,0,0,3,41.0,50.0,74.0,10.45,25,59,84
3972,2011-06-19,2,0,6,9,0,0,0,2,41.0,50.0,74.0,10.45,58,111,169
3973,2011-06-19,2,0,6,10,0,0,0,2,41.0,50.0,61.0,10.45,86,158,244
3974,2011-06-19,2,0,6,11,0,0,0,2,41.0,50.0,57.99999999999999,8.959999999999999,141,236,377
3975,2011-06-19,2,0,6,12,0,0,0,2,41.0,50.0,55.00000000000001,8.959999999999999,141,255,396
3976,2011-06-19,2,0,6,13,0,0,0,2,41.0,50.0,51.0,0.0,149,214,363
3977,2011-06-19,2,0,6,14,0,0,0,3,41.0,50.0,57.99999999999999,10.45,124,193,317
3978,2011-06-19,2,0,6,15,0,0,0,2,41.0,50.0,55.00000000000001,10.45,146,216,362
3979,2011-06-19,2,0,6,16,0,0,0,2,41.0,50.0,48.0,0.0,121,257,378
3980,2011-06-19,2,0,6,17,0,0,0,1,41.0,50.0,51.0,0.0,159,238,397
3981,2011-06-19,2,0,6,18,0,0,0,2,41.0,50.0,57.99999999999999,8.959999999999999,78,218,296
3982,2011-06-19,2,0,6,19,0,0,0,1,41.0,50.0,62.0,13.43,94,217,311
3983,2011-06-19,2,0,6,20,0,0,0,1,41.0,50.0,70.0,19.400000000000002,86,146,232
3984,2011-06-19,2,0,6,21,0,0,0,1,41.0,50.0,79.0,13.43,57,110,167
3985,2011-06-19,2,0,6,22,0,0,0,1,41.0,50.0,78.0,22.39,38,114,152
3986,2011-06-19,2,0,6,23,0,0,0,1,41.0,50.0,78.0,19.400000000000002,14,78,92
3987,2011-06-20,2,0,6,0,0,1,1,1,41.0,50.0,83.0,16.42,7,19,26
3988,2011-06-20,2,0,6,1,0,1,1,1,41.0,50.0,89.0,8.959999999999999,9,3,12
3989,2011-06-20,2,0,6,2,0,1,1,1,41.0,50.0,89.0,8.959999999999999,2,0,2
3990,2011-06-20,2,0,6,3,0,1,1,3,41.0,50.0,89.0,0.0,1,0,1
3991,2011-06-20,2,0,6,4,0,1,1,3,41.0,50.0,88.0,16.42,1,2,3
3992,2011-06-20,2,0,6,5,0,1,1,3,41.0,50.0,83.0,13.43,0,3,3
3993,2011-06-20,2,0,6,6,0,1,1,3,41.0,50.0,78.0,13.43,1,25,26
3994,2011-06-20,2,0,6,7,0,1,1,3,41.0,50.0,88.0,19.400000000000002,0,46,46
3995,2011-06-20,2,0,6,8,0,1,1,3,41.0,50.0,83.0,19.400000000000002,12,209,221
3996,2011-06-20,2,0,6,9,0,1,1,2,41.0,50.0,78.0,25.369999999999997,19,200,219
3997,2011-06-20,2,0,6,10,0,1,1,2,41.0,50.0,78.0,25.369999999999997,33,58,91
3998,2011-06-20,2,0,6,11,0,1,1,2,41.0,50.0,78.0,10.45,27,67,94
3999,2011-06-20,2,0,6,12,0,1,1,2,41.0,50.0,69.0,10.45,33,129,162
4000,2011-06-20,2,0,6,13,0,1,1,1,41.0,50.0,65.0,10.45,50,129,179
4001,2011-06-20,2,0,6,14,0,1,1,1,41.0,50.0,61.0,10.45,45,130,175
4002,2011-06-20,2,0,6,15,0,1,1,1,41.0,50.0,61.0,13.43,66,139,205
4003,2011-06-20,2,0,6,16,0,1,1,1,41.0,50.0,57.99999999999999,16.42,61,238,299
4004,2011-06-20,2,0,6,17,0,1,1,1,41.0,50.0,54.0,0.0,81,484,565
4005,2011-06-20,2,0,6,18,0,1,1,1,41.0,50.0,61.0,25.369999999999997,64,474,538
4006,2011-06-20,2,0,6,19,0,1,1,1,41.0,50.0,65.0,22.39,62,369,431
4007,2011-06-20,2,0,6,20,0,1,1,1,41.0,50.0,69.0,22.39,52,264,316
4008,2011-06-20,2,0,6,21,0,1,1,1,41.0,50.0,73.0,16.42,39,167,206
4009,2011-06-20,2,0,6,22,0,1,1,2,41.0,50.0,73.0,22.39,24,106,130
4010,2011-06-20,2,0,6,23,0,1,1,1,41.0,50.0,78.0,25.369999999999997,10,50,60
